url,domain,occurrences,files,locations,labels,contexts,in_bib_guess,topic,proposed_location,recommended_role,recommended_action,metadata_followup_needed
https://bookdown.org/mike/data_analysis/sec-instrumental-variables.html,bookdown.org,2,Pasted markdown (7).md,Pasted markdown (7).md:3485 | Pasted markdown (7).md:3485,https://bookdown.org/mike/data\_analysis/sec-instrumental-variables.html,"[10](https://www.cambridge.org/core/journals/journal-of-economic-history/article/common-tongue-theimpact-of-language-on-educational-outcomes/5E1703821E287DA6B4D52661432BE481?utm_source=chatgpt.com ""Common Tongue: The Impact of Language on Educational Outcomes | The Journal of Economic History | Cambridge Core"") [https://bookdown.org/mike/data\_analysis/sec-instrumental-variables.html](https://bookdown.org/mike/data_analysis/sec-instrumental-variables.html) [11](https://www.tandfonline.com/doi/abs/10.1080/09645292.2024.2448661?utm_source=chatgpt.com ""Language capital and grade repetition: evidence from nationally-representative survey data in India: Education Economics: Vol 33, No 6"") [https://evalf20.classes.andrewheiss.com/example/iv/](https://evalf20.classes.andrewheiss.com/example/iv/)",True,Language / linguistic distance / language learning,§2 Literature Review; §5 Inherited Linguistic Conditions,support/replace with primary source if cited,"Do not add this URL as the bibliography target; trace/replace with the underlying primary paper, official report, DOI, or publisher page.",Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://censusindia.gov.in/census.website/data/atlas,censusindia.gov.in,6,Pasted markdown (3).md,Pasted markdown (3).md:58 | Pasted markdown (3).md:58 | Pasted markdown (3).md:78 | Pasted markdown (3).md:78 | Pasted markdown (3).md:285 | Pasted markdown (3).md:285,https://censusindia.gov.in/census.website/data/atlas,"Are there any other datasets which could be useful for us? E.g., for tracking Indian districts over time, or for defining allocation rules between periods? You mention the Administrative Atlas ([https://censusindia.gov.in/census.website/data/atlas](https://censusindia.gov.in/census.website/data/atlas)), but India State Stories already cites them as foundational to their own work and the Atlas data seems to all be in PDF form. Also, how are all of the India State Stories datasets able to incorporate district-level data so far beyond the 2011 Census? It seems like their source is The Integrated Government Online Directory ([https://igod.gov.in/sg/district/states](https://igod.gov.in/sg/district/states)) via the scraper at https://github.com/mvdhv/India-district-scraper-and-downloader. Would anything from the IGOD which is not incorporated into the India State Stories work be useful for us? || In the meantime, the Administrative Atlas ([https://censusindia.gov.in/census.website/data/atlas](https://censusindia.gov.in/census.website/data/atlas)) could be incorporated if it identifies the specific year a district change occurred, which would then let us build a 2001-2007/08-2011 crosswalk instead of just a 2001-2011 one. Does it do this, however? For example does the attached Administrative Atlas PDF on Haryana provide specifics on the specific years in which the small district changes described within (which I presume corresponds with the small number of district changes from 2001 to 2011) occurred? If not, are there any other sources which do this? || 2. Aggregate 2007-08 NSS households to the most granular level shared with 2011 and/or 2001 SHRUG data, via . Allocate these 2007-08 units to their 2001 and/or 2011 district or subdistrict/tehsil directly, with district changes from the 2007-08 NSS to either the 2011 Census or the 2005 Economic Census check via the India State Stories datasets (`District Splits and Carve outs-decadewise  1951-2024.xlsx`, `Name Changes_Districts_Indian States_1951-2021.xlsx`, and `New Districts Created between 1951-2024.xlsx`). 3. Map 2017-18 NSS households to 2020 geometries (`data/raw/district_boundaries_2020`, via https://github.com/abhatia08/india_shp_2020) or 2019 geometries (`data/raw/district_boundaries_2019`, via https://github.com/justinelliotmeyers/India_Official_Boundaries_2019), ideally by only aggregating 2017-18 households to the subdistrict/tehsil level, in which case data sources like the Administrative Atlas ([https://censusindia.gov.in/census.website/data/atlas](https://censusindia.gov.in/census.website/data/atlas), with an example attached) would be used to track tehsil changes from 2017-18 to 2019/2020. Otherwise, aggregate 2017-18 households to 2017-18 districts, use three of the Indian State Stories datasets (`District Splits and Carve outs-decadewise  1951-2024.xlsx`, `Name Changes_Districts_Indian States_1951-2021.xlsx`, and `New Districts Created between 1951-2024.xlsx`) to incorporate any district changes which occurred from 2017-18 to 2019/2020, and then  to 2024, and then merge them with 2020 geometries (`data/raw/district_boundaries_2020`, via https://github.com/abhatia08/india_shp_2020) or 2019 geometries (`data/raw/district_boundaries_2019`, via https://github.com/justinelliotmeyers/India_Official_Boundaries_2019).",False,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,"Add only if directly cited for data provenance, variable definitions, or historical source reconstruction; otherwise document in Appendix A/B or DATA_AVAILABILITY.",Usually no; canonical metadata should be recoverable from the linked primary source.
https://censusindia.gov.in/census.website/data/census-tables,censusindia.gov.in,2,Pasted markdown (2).md,Pasted markdown (2).md:5 | Pasted markdown (2).md:5,https://censusindia.gov.in/census.website/data/census-tables,"I am trying to find district-level data from earlier years, at least from 1991, to help establish baselines and exogeneity. [https://censusindia.gov.in/census.website/data/census-tables](https://censusindia.gov.in/census.website/data/census-tables) does not seemingly contain district-level data for tables such as its C-7 or C-8 series. Another promising source, [https://language.census.gov.in/](https://language.census.gov.in/), does not work and has not been successfully archived on [https://web.archive.org/](https://web.archive.org/). Where is this data available? At least one paper which I know uses 1991 Census data is attached, but you should base your answer on a thorough search of other papers, websites, and external documentation. # Response 1",False,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,"Add only if directly cited for data provenance, variable definitions, or historical source reconstruction; otherwise document in Appendix A/B or DATA_AVAILABILITY.",Usually no; canonical metadata should be recoverable from the linked primary source.
https://censusindia.gov.in/census.website/en/node/174,censusindia.gov.in,2,Pasted markdown (2).md,Pasted markdown (2).md:423 | Pasted markdown (2).md:423,https://censusindia.gov.in/census.website/en/node/174?utm\_source=chatgpt.com,"[17]: [https://censusindia.gov.in/census.website/en/node/174?utm\_source=chatgpt.com](https://censusindia.gov.in/census.website/en/node/174?utm_source=chatgpt.com) ""LANGUAGE DIVISION | Government of India"" [18]: [https://censusindia.gov.in/nada/index.php/catalog/34829/download/38517/LSI\_SIKKIM\_PART\_I.pdf?utm\_source=chatgpt.com](https://censusindia.gov.in/nada/index.php/catalog/34829/download/38517/LSI_SIKKIM_PART_I.pdf?utm_source=chatgpt.com) ""BIBLIOGRAPHY & REFERENCES""",False,Data: language / historical Census,§3 Data; §5 Inherited Linguistic Conditions; Appendix A/B,appendix/data provenance,"Add only if directly cited for data provenance, variable definitions, or historical source reconstruction; otherwise document in Appendix A/B or DATA_AVAILABILITY.",Usually no; canonical metadata should be recoverable from the linked primary source.
https://censusindia.gov.in/nada/index.php/catalog,censusindia.gov.in,1,Pasted markdown (2).md,Pasted markdown (2).md:54,ORGI/NADA Data Catalog,"[ORGI/NADA Data Catalog](https://censusindia.gov.in/nada/index.php/catalog?utm_source=chatgpt.com) As another example, the official B-03(S) series contains main workers classified by industrial category, educational level and sex for 1991. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/study/1991-B03T-01?utm_source=chatgpt.com ""India - B-03(S): Main Workers Classified By Industrial Category, Educational Level And Sex (This Table Prepared On Sample Count), INDIA - 1991 Phase-I""))",True,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://censusindia.gov.in/nada/index.php/catalog/12581,censusindia.gov.in,14,Pasted markdown (7).md,Pasted markdown (7).md:1029 | Pasted markdown (7).md:3448 | Pasted markdown (7).md:3467 | Pasted markdown (7).md:3493 | Pasted markdown (7).md:3724 | Pasted markdown (7).md:3871 | Pasted markdown (7).md:4115 | Pasted markdown (7).md:5223 | Pasted markdown (7).md:6263 | Pasted markdown (7).md:6493 | Pasted markdown (7).md:9502 | Pasted markdown (7).md:12743,"Census India | 1 | Annual Reviews | 0.025,\infty)

over the evaluated grid.

That is unusually revealing.

It says the data reject the exact value (\beta=0) under the maintained IV model, yet still permit **both negative and positive effects**. The current code correctly records the confidence set as disconnected and grid-truncated rather than pretending it has an ordinary lower and upper CI.

That topology is more informative than the 2SLS point estimate.

## 7. We are currently underusing the *shape* of the AR confidence sets

This may be the easiest immediate improvement.

We already calculate:

- number of accepted components;
- whether zero is contained;
- left/right grid truncation;
- disconnectedness;
- accepted component ranges.

But I think the paper can extract more conceptual information from those objects.

For example, the 2022 result does **not** mean:

> EMI has a positive effect.

Nor does it merely mean:

> the IV is weak.

It means something more specific:

> Under exact IV validity, the data are inconsistent with a structural effect exactly at zero, but weak identification leaves both a sufficiently negative and a positive branch admissible.

That is a peculiar and interesting form of partial information.

Similarly, an AR set that is essentially the whole grid says something different from a disconnected set excluding zero.

I would classify the structural results into perhaps four weak-IV evidence states:

| AR result Interpretation                       ","For an **ST-specific analogue** of C-17, there is a very concrete external source: Census 2011 **ST-15**, which gives Scheduled Tribe populations by mother tongue, and **ST-16**, which gives bilingualism for Scheduled Tribes by tribe, mother tongue, and subsidiary language at the state/UT level. The latter explicitly contains Hindi and English subsidiary-language categories. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for Scheduled Tribes (for each tribe separately) (State/UT level), West Bengal - 2011"")) That would let us build something close to: || 2. Sign-Matching and the ""Qualitative"" IV Test If your OLS estimate and your endogenous 2SLS estimate pull in opposite directions or differ wildly in magnitude, it can still provide a directional test. [1](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for Scheduled Tribes (for each tribe separately) (State/UT level), West Bengal - 2011"") For example, suppose you suspect OLS is severely upward-biased due to omitted variables. If you run 2SLS with an instrument that you know is also slightly upward-biased, but the resulting 2SLS estimate is significantly lower than OLS, you have learned that the true causal effect is likely much smaller than what OLS suggests. Even with its own bias, the instrument was ""cleaner"" enough than X to drag the estimate toward the truth. [5](https://ifs.org.uk/journals/identification-imperfect-instruments?utm_source=chatgpt.com ""Identification with imperfect instruments | Institute for Fiscal Studies"") 3. Partial Identification and Bounding Analysis || [1](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for Scheduled Tribes (for each tribe separately) (State/UT level), West Bengal - 2011"") [https://economics.mit.edu/sites/default/files/2022-09/Estimation%20with%20Valid%20and%20Invalid%20Instruments.pdf](https://economics.mit.edu/sites/default/files/2022-09/Estimation%20with%20Valid%20and%20Invalid%20Instruments.pdf) [2](https://pubs.aeaweb.org/doi/10.1257/aer.98.4.1397?utm_source=chatgpt.com ""The Unequal Effects of Liberalization: Evidence from Dismantling the License Raj in India - American Economic Association"") [https://edrub.in/ARE212/section11.html](https://edrub.in/ARE212/section11.html) || The distinction matters. The current code already does Montiel Olea–Pflueger effective-F diagnostics, state-clustered reduced forms, conventional 2SLS for scale, Anderson–Rubin tests and inverted confidence sets, and Sargan tests when designs are overidentified. The current audit is green and these diagnostics are part of the realized extended-diagnostic pipeline.  The literature is clear that this is the right starting point: conventional 2SLS inference becomes unreliable under weak identification, while AR-type inference remains valid much more broadly. ([Annual Reviews](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for Scheduled Tribes (for each tribe separately) (State/UT level), West Bengal - 2011"")) Where I think we can improve is not by squeezing more meaning out of unstable 2SLS point estimates themselves. It is by asking **what can be learned under explicitly weaker assumptions than perfect exclusion**. || The weak-IV literature contains tests that can be more powerful than AR, notably conditional likelihood ratio methods. Andrews, Stock and Sun discuss AR, LM/K, CLR and related identification-robust procedures. ([Annual Reviews](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for Scheduled Tribes (for each tribe separately) (State/UT level), West Bengal - 2011"")) But our setting has: || CRAN's `ivmodel` package contains `ARsens.test()`, specifically an Anderson–Rubin sensitivity procedure for possibly invalid instruments. However, inspection of its implementation shows that `ARsens.test()` operates on its residualized `Y`, `D`, and `Z` objects without taking the package's `clusterID`; `clusterID` is passed to other estimation procedures but not to the AR-sensitivity routine. ([rdrr.io](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for Scheduled Tribes (for each tribe separately) (State/UT level), West Bengal - 2011"")) Using it would therefore quietly replace the project's central **state-clustered inference contract** with a different variance structure. || `ivmodel::ARsens.test()` is a genuine standard implementation worth knowing about, but its current source does not route the package's cluster identifier into the sensitivity routine. ([rdrr.io](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for Scheduled Tribes (for each tribe separately) (State/UT level), West Bengal - 2011"")) Our project has consistently made state clustering primary. Replacing clustered AR with a nonclustered sensitivity procedure solely to avoid writing a small adaptation would make the code shorter while making the methodology worse. || This is closely related to Kumar et al.'s finding that exclusion in Indian schooling is structured by socio-religious group, gender, rural location and economic status, and that institution type and medium of instruction are part of that stratification. ([Sage Journals](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for Scheduled Tribes (for each tribe separately) (State/UT level), West Bengal - 2011"")) It also resonates strongly with Munshi and Rosenzweig's Bombay evidence: globalization increased returns to English-oriented occupations, but caste networks shaped who switched into English schooling and how quickly. ([American Economic Association](https://pubs.aeaweb.org/doi/10.1257/aer.98.4.1397?utm_source=chatgpt.com ""The Unequal Effects of Liberalization: Evidence from Dismantling the License Raj in India - American Economic Association"")) That is a real literature conversation, not a post-hoc narrative imposed on your data. || The schooling-choice literature gives you strong external support for viewing English education as an **aspirational but socially mediated good**. Munshi–Rosenzweig show caste networks changing responses to English schooling opportunities. ([American Economic Association](https://pubs.aeaweb.org/doi/10.1257/aer.98.4.1397?utm_source=chatgpt.com ""The Unequal Effects of Liberalization: Evidence from Dismantling the License Raj in India - American Economic Association"")) Kumar et al. find schooling exclusion across social/economic groups even during RTE-era expansion. ([Sage Journals](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for Scheduled Tribes (for each tribe separately) (State/UT level), West Bengal - 2011"")) Qualitative work on Dalit private-school choice similarly describes English medium as strongly desired but constrained by fees and social disadvantage. ([Sage Journals](https://www.aeaweb.org/articles?id=10.1257%2Faer.20240636\&utm_source=chatgpt.com ""Negative Control Falsification Tests for Instrumental Variable Designs - American Economic Association"")) So I think your “hope/liberation” motivation can remain, but the empirical thesis should be something closer to: || That is very close to Shastry's motivating economic problem—whether human-capital supply responds to globalization—but your evidence points toward a more institutional and distributional answer. Shastry finds that districts with lower relative costs of English acquisition responded more strongly to globalization through IT growth and school enrollment, with smaller growth in skill premia. ([ERIC](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for ",True,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://censusindia.gov.in/nada/index.php/catalog/18038/study-description,censusindia.gov.in,1,Pasted markdown (4).md,Pasted markdown (4).md:599,Census India,"Your 2001 H-05 is household size × number of dwelling rooms. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/18038/study-description?utm_source=chatgpt.com ""India - H-05: Distribution of households by size and number of dwelling rooms (all), NCT of Delhi - 2001"")) The 2011 **HL-04** is the corresponding table and actually adds ownership status:",False,Data provenance / official documentation,§3 Data; Appendix A/B,appendix/data provenance,"Add only if directly cited for data provenance, variable definitions, or historical source reconstruction; otherwise document in Appendix A/B or DATA_AVAILABILITY.",Usually no; canonical metadata should be recoverable from the linked primary source.
https://censusindia.gov.in/nada/index.php/catalog/18521,censusindia.gov.in,1,Pasted markdown (4).md,Pasted markdown (4).md:609,Census India,"2001 H-08 is drinking-water source and location. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/18521?utm_source=chatgpt.com ""India - H-08: Distribution of households by source of drinking water and its location (all), Uttaranchal - 2001"")) 2011 **HL-06** is explicitly households by main source of drinking water and location, with treated/untreated taps, covered/uncovered wells, pumps, boreholes, etc. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/8444?utm_source=chatgpt.com ""India - HL-06: Households (excluding institutional households) by main source of drinking water and location, India - 2011""))",True,Data provenance / official documentation,§3 Data; Appendix A/B,appendix/data provenance,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://censusindia.gov.in/nada/index.php/catalog/18616,censusindia.gov.in,1,Pasted markdown (4).md,Pasted markdown (4).md:617,Census India,"2001 H-09 measures lighting source, including electricity. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/18616?utm_source=chatgpt.com ""India - H-09: Distribution of households by source of lighting (all), Punjab - 2001"")) 2011 **HL-07** is the direct lighting-source successor and has district-level electricity/kerosene/solar/no-lighting categories. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/8543?utm_source=chatgpt.com ""India - HL-07: Households (excluding institutional households) by main source of lighting, India - 2011""))",True,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://censusindia.gov.in/nada/index.php/catalog/18931,censusindia.gov.in,1,Pasted markdown (4).md,Pasted markdown (4).md:644,Census India,"2001 H-12 jointly classifies drinking water, electricity and latrine availability. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/18931?utm_source=chatgpt.com ""India - H-12: Distribution of households by source and location of drinking water and availability of electricity and latrine (all), Maharashtra - 2001"")) 2011 **HL-11** explicitly does the same joint classification. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/8939?utm_source=chatgpt.com ""India - HL-11: Households (excluding institutional households) classified by source and location of drinking water and availablity of electricity and latrine, India - 2011""))",True,Data provenance / official documentation,§3 Data; Appendix A/B,appendix/data provenance,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://censusindia.gov.in/nada/index.php/catalog/19202,censusindia.gov.in,1,Pasted markdown (4).md,Pasted markdown (4).md:652,Census India,"2001 H-13 is banking access and specified household assets. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/19202?utm_source=chatgpt.com ""India - H-13: Number of households availing banking services and number of households having each of the specified asset (all), NCT of Delhi - 2001"")) 2011 **HL-12** is explicitly banking services and specified assets. It adds particularly useful modern assets such as:",True,Data provenance / official documentation,§3 Data; Appendix A/B,appendix/data provenance,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://censusindia.gov.in/nada/index.php/catalog/19463,censusindia.gov.in,6,Pasted markdown (4).md,Pasted markdown (4).md:21 | Pasted markdown (4).md:470 | Pasted markdown (4).md:1115 | Pasted markdown (4).md:1214 | Pasted markdown (4).md:1702 | Pasted markdown (4).md:1843,Census India | DevDataLab Docs | Microdata,"D-03 contains district codes, rural/urban enumeration, duration of residence, prior residence, and migration reasons including work/employment, business, education, marriage and household moves. The 2011 counterpart has essentially the same architecture and explicitly distinguishes migration from elsewhere in the same district, another district in the state, and another state. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/19463?utm_source=chatgpt.com ""India - D-03: Migrants by place of last residence, duration of residence and reason for migration (all), India - 2001"")) For **2001**, I would construct a compact predetermined migration block such as: || D-02 is particularly useful because the official 2011 table distinguishes migration from elsewhere in the district, other districts in the same state, other states, and outside India, with residence duration. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/19463?utm_source=chatgpt.com ""India - D-03: Migrants by place of last residence, duration of residence and reason for migration (all), India - 2001"")) D-07 is probably your best available 2011 substitute for one important dimension of D-08/D-09. It directly observes migrants who reported **work/employment as the reason for migration**, limited to residence duration 0–9 years, and cross-classifies them by age, sex, and educational attainment. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/19659?utm_source=chatgpt.com ""India - D-06: Migrants by place of last residence, economic activity, age, sex and duration of residence, India - 2001"")) || - firm-size categories; - detailed SHRIC industry employment. ([DevDataLab Docs](https://censusindia.gov.in/nada/index.php/catalog/19463?utm_source=chatgpt.com ""India - D-03: Migrants by place of last residence, duration of residence and reason for migration (all), India - 2001"")) That makes it exceptionally well matched to your current Census-2001 geography and shared mechanism architecture. || The Economic Census phase is now unblocked for 2005. `shrug-ec05-csv.zip` contains `ec05_pc01dist.csv`, already aggregated directly to Census-2001 district identifiers (`pc01_state_id`, `pc01_district_id`). I inspected it: it has **591 districts and 138 columns**, including total nonfarm employment, establishments, hired/unhired employment, government/private/informal employment, manufacturing, services, firm-size categories, owner characteristics, and 90 detailed SHRIC employment categories. That matches Development Data Lab's documented district product. ([DevDataLab Docs](https://censusindia.gov.in/nada/index.php/catalog/19463?utm_source=chatgpt.com ""India - D-03: Migrants by place of last residence, duration of residence and reason for migration (all), India - 2001"")) There is one small source-coverage issue we will need to treat explicitly rather than “fix”: the SHRUG EC05 district file has 591 of the project's 593 Census-2001 districts. The two absent canonical districts are: || The official MoSPI catalog confirms PLFS public-use sources including 2017–18, 2020–21 and calendar 2023, and separately catalogs the Sixth Economic Census. ([Microdata](https://censusindia.gov.in/nada/index.php/catalog/19463?utm_source=chatgpt.com ""India - D-03: Migrants by place of last residence, duration of residence and reason for migration (all), India - 2001"")) ### Economic Census: I intentionally stopped one step before implementation || Development Data Lab's documentation confirms that both EC05 and EC13 directly publish the underlying non-farm, hired, private, manufacturing, services and establishment measures. ([DevDataLab Docs](https://censusindia.gov.in/nada/index.php/catalog/19463?utm_source=chatgpt.com ""India - D-03: Migrants by place of last residence, duration of residence and reason for migration (all), India - 2001"")) ---",True,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://censusindia.gov.in/nada/index.php/catalog/19659,censusindia.gov.in,5,Pasted markdown (4).md,Pasted markdown (4).md:35 | Pasted markdown (4).md:472 | Pasted markdown (4).md:489 | Pasted markdown (4).md:1240 | Pasted markdown (4).md:1741,Census India | DevDataLab Docs,"D-06 then goes substantially further by cross-classifying migrants by age, economic activity and educational attainment, which is useful for distinguishing generic migration from **skilled or labor-market migration**. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/19659?utm_source=chatgpt.com ""India - D-06: Migrants by place of last residence, economic activity, age, sex and duration of residence, India - 2001"")) D-08 identifies migrant workers by industrial category, making it directly relevant to the possibility that historically mobile labor and industrial composition jointly drive English demand and later development. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/19731?utm_source=chatgpt.com ""India - D-08: Migrant workers by place of last residence and industrial category, India - 2001"")) D-09 provides the analogous occupational perspective. The important timing distinction is: || D-07 is probably your best available 2011 substitute for one important dimension of D-08/D-09. It directly observes migrants who reported **work/employment as the reason for migration**, limited to residence duration 0–9 years, and cross-classifies them by age, sex, and educational attainment. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/19659?utm_source=chatgpt.com ""India - D-06: Migrants by place of last residence, economic activity, age, sex and duration of residence, India - 2001"")) That permits outcomes such as: || D-04 gives educational composition for the broader migrant population. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/19731?utm_source=chatgpt.com ""India - D-08: Migrant workers by place of last residence and industrial category, India - 2001"")) D-07 gives education specifically among recent work/employment migrants. ([Census India](https://censusindia.gov.in/nada/index.php/catalog/19659?utm_source=chatgpt.com ""India - D-06: Migrants by place of last residence, economic activity, age, sex and duration of residence, India - 2001"")) That gives you a useful contrast: || Development Data Lab explicitly documents these EC-year-to-SHRID keys and cautions that some earlier EC localities fail to link, so coverage accounting needs to be first-class rather than assumed complete. ([DevDataLab Docs](https://censusindia.gov.in/nada/index.php/catalog/19659?utm_source=chatgpt.com ""India - D-06: Migrants by place of last residence, economic activity, age, sex and duration of residence, India - 2001"")) ### What is already sufficient now || Development Data Lab documents exactly that district product and confirms that those are its unique identifiers. It includes total non-farm employment, hired/unhired workers, public/private/informal employment, firms, manufacturing and services, among other fields. ([DevDataLab Docs](https://censusindia.gov.in/nada/index.php/catalog/19659?utm_source=chatgpt.com ""India - D-06: Migrants by place of last residence, economic activity, age, sex and duration of residence, India - 2001"")) That is preferable to immediately reaggregating the multi-gigabyte Fifth Economic Census ourselves.",True,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
